Country Name,Access to electricity (% of population),Control of Corruption: Estimate,Government Effectiveness: Estimate,Regulatory Quality: Estimate,Rule of Law: Estimate,E_Score,S_Score,G_Score,ESG_Final,Temperature,GDP_2020,POP_2020,SDI_2019,Economic_Index,Sustainability_Index,Climate_Risk_Index
burkina faso,0.1723044397463002,0.4141974322101367,0.3232603478342006,0.4048410011025325,0.3518085433545594,17.23044397463002,17.23044397463002,37.37958194620783,23.715174780504718,27.1,2290.0,24100000.0,48.7,0.84787455179658,23.94682329848928,84.1860465116279
papua new guinea,0.1596194503171247,0.3020063502085372,0.3283918135513179,0.3713847053785329,0.4001385110178262,15.961945031712471,15.961945031712471,34.951442837205235,22.073461146251542,26.89,3970.0,10800000.0,59.8,1.5924794901229,22.29177763354339,48.607125185551645
niger,0.1553911205073996,0.3234786155312049,0.3631520993091118,0.33427715486888,0.3598702485767445,15.53911205073996,15.53911205073996,34.394538187545834,21.60747899029421,26.99,1380.0,27900000.0,42.4,0.44454687686982,21.82425409634191,70.24492825333967
niger,0.1553911205073996,0.3234786155312049,0.3631520993091118,0.33427715486888,0.3598702485767445,15.53911205073996,15.53911205073996,34.394538187545834,21.60747899029421,26.98,1380.0,27900000.0,42.4,0.44454687686982,21.82425409634191,68.75556655121252
malawi,0.1078224101479915,0.3145115053912645,0.3160964122813667,0.3437799059706132,0.4920996097519039,10.78224101479915,10.78224101479915,36.65208559892943,19.10810479887467,26.89,1470.0,22200000.0,52.1,0.4844364271373,19.405522542842572,51.591621309582656
central african republic,0.1289640591966173,0.1514545913509914,0.1276282198575417,0.1955123340125791,0.1082790349053637,12.89640591966173,12.89640591966173,13.378083116944259,13.05142728901815,27.05,833.0,5510000.0,42.8,0.20210705468857001,13.056964985422571,79.02605970641606
central african republic,0.1289640591966173,0.1514545913509914,0.1276282198575417,0.1955123340125791,0.1082790349053637,12.89640591966173,12.89640591966173,13.378083116944259,13.05142728901815,26.89,833.0,5510000.0,42.8,0.20210705468857001,13.056964985422571,55.19627247237335
burundi,0.0655391120507399,0.0951602977219868,0.242774462787593,0.2983223735978324,0.2299441782655656,6.553911205073989,6.553911205073989,20.84080094595559,11.15195575435033,26.88,733.0,14400000.0,46.7,0.15778533216914,11.316207785367851,52.19528286326898
chad,0.0697674418604651,0.1121013103614497,0.1827069296105904,0.2619659556968733,0.2052536629741722,6.97674418604651,6.97674418604651,18.09691586761661,10.55562284436989,27.02,1450.0,21000000.0,42.8,0.47557208263341,10.6834680799032,74.55797460003265
south sudan,0.0,0.0,0.0,0.0573141412403021,0.0176520606769379,0.0,0.0,0.0,0.0,27.03,377.0,12200000.0,58.3,0.0,0.0,70.03958436417629
