Country Name,Access to electricity (% of population),Control of Corruption: Estimate,Government Effectiveness: Estimate,Regulatory Quality: Estimate,Rule of Law: Estimate,ESG_Proxy,E_Score,S_Score,G_Score,ESG_Final,Temperature,GDP_2020,POP_2020,SDI_2019,ESG_Final_norm,GDP_2020_norm,SDI_2019_norm,Temperature_norm,Economic_Index,Sustainability_Index,Climate_Risk_Index
st. vincent and the grenadines,1.0,0.622896319228337,0.5170154199308534,0.5759279728258206,0.6662319768731645,0.6764143377716352,1.0,1.0,0.6076819086928995,0.8737376648078061,26.78,17300.0,99900.0,58.3,0.8737376648078059,0.07500565101962123,0.6511627906976745,0.31914893617021534,0.07500565101962123,0.8692273028976332,0.3280554181098484
st. vincent and the grenadines,1.0,0.622896319228337,0.5170154199308534,0.5759279728258206,0.6662319768731645,0.6764143377716352,1.0,1.0,0.6076819086928995,0.8737376648078061,26.7,17300.0,99900.0,58.3,0.8737376648078059,0.07500565101962123,0.6511627906976745,0.14893617021277095,0.07500565101962123,0.8692273028976332,0.2089064819396373
slovak republic,1.0,0.5205532615895399,0.5505279304567693,0.6364854733124414,0.6736864751466191,0.6762506281010738,1.0,1.0,0.6074663064899631,0.8736682761198548,26.95,35400.0,5470000.0,23.0,0.8736682761198545,0.15522796877977865,0.19509043927648584,0.6808510638297847,0.15522796877977865,0.8691554354966544,0.7180686128979035
slovak republic,1.0,0.5205532615895399,0.5505279304567693,0.6364854733124414,0.6736864751466191,0.6762506281010738,1.0,1.0,0.6074663064899631,0.8736682761198548,26.83,35400.0,5470000.0,23.0,0.8736682761198545,0.15522796877977865,0.19509043927648584,0.4255319148936181,0.15522796877977865,0.8691554354966544,0.5393452086425868
slovak republic,1.0,0.5205532615895399,0.5505279304567693,0.6364854733124414,0.6736864751466191,0.6762506281010738,1.0,1.0,0.6074663064899631,0.8736682761198548,26.96,35400.0,5470000.0,23.0,0.8736682761198545,0.15522796877977865,0.19509043927648584,0.7021276595744723,0.15522796877977865,0.8691554354966544,0.7329622299191848
slovak republic,1.0,0.5205532615895399,0.5505279304567693,0.6364854733124414,0.6736864751466191,0.6762506281010738,1.0,1.0,0.6074663064899631,0.8736682761198548,26.9,35400.0,5470000.0,23.0,0.8736682761198545,0.15522796877977865,0.19509043927648584,0.5744680851063819,0.15522796877977865,0.8691554354966544,0.6436005277915215
slovak republic,1.0,0.5205532615895399,0.5505279304567693,0.6364854733124414,0.6736864751466191,0.6762506281010738,1.0,1.0,0.6074663064899631,0.8736682761198548,26.88,35400.0,5470000.0,23.0,0.8736682761198545,0.15522796877977865,0.19509043927648584,0.5319148936170208,0.15522796877977865,0.8691554354966544,0.6138132937489688
slovak republic,1.0,0.5205532615895399,0.5505279304567693,0.6364854733124414,0.6736864751466191,0.6762506281010738,1.0,1.0,0.6074663064899631,0.8736682761198548,26.8,35400.0,5470000.0,23.0,0.8736682761198545,0.15522796877977865,0.19509043927648584,0.36170212765957643,0.15522796877977865,0.8691554354966544,0.4946643575787577
slovak republic,1.0,0.5205532615895399,0.5505279304567693,0.6364854733124414,0.6736864751466191,0.6762506281010738,1.0,1.0,0.6074663064899631,0.8736682761198548,26.77,35400.0,5470000.0,23.0,0.8736682761198545,0.15522796877977865,0.19509043927648584,0.2978723404255348,0.15522796877977865,0.8691554354966544,0.4499835065149286
antigua and barbuda,1.0,0.5284295811503538,0.5830116364906217,0.6245827541831983,0.6199010512112522,0.6711850046070852,1.0,1.0,0.6007949865807288,0.8715212009550373,26.72,24000.0,94200.0,62.2,0.871521200955037,0.10470120510763531,0.7015503875968994,0.19148936170212494,0.10470120510763531,0.8669316621935762,0.22357743691241763
oman,1.0,0.5027404902000647,0.5602367420679879,0.6008338365428797,0.6759470170610993,0.6679516171744063,1.0,1.0,0.5965366831399979,0.8701507228957861,26.76,34500.0,5490000.0,63.1,0.8701507228957859,0.15123901375303048,0.7131782945736435,0.27659574468085424,0.15123901375303048,0.8655122277133326,0.2796635329045049
oman,1.0,0.5027404902000647,0.5602367420679879,0.6008338365428797,0.6759470170610993,0.6679516171744063,1.0,1.0,0.5965366831399979,0.8701507228957861,26.67,34500.0,5490000.0,63.1,0.8701507228957859,0.15123901375303048,0.7131782945736435,0.0851063829787293,0.15123901375303048,0.8655122277133326,0.14562097971301746
oman,1.0,0.5027404902000647,0.5602367420679879,0.6008338365428797,0.6759470170610993,0.6679516171744063,1.0,1.0,0.5965366831399979,0.8701507228957861,26.84,34500.0,5490000.0,63.1,0.8701507228957859,0.15123901375303048,0.7131782945736435,0.44680851063829863,0.15123901375303048,0.8655122277133326,0.39881246907471596
oman,1.0,0.5027404902000647,0.5602367420679879,0.6008338365428797,0.6759470170610993,0.6679516171744063,1.0,1.0,0.5965366831399979,0.8701507228957861,26.78,34500.0,5490000.0,63.1,0.8701507228957859,0.15123901375303048,0.7131782945736435,0.31914893617021534,0.15123901375303048,0.8655122277133326,0.3094507669470577
cabo verde,0.985200845665962,0.6798616575819693,0.5040653035507424,0.5600163365153302,0.6250487749503895,0.6708385836528787,0.985200845665962,0.985200845665962,0.6042367926292075,0.8625926559685605,27.01,8560.0,527000.0,71.1,0.8625926559685603,0.03626846553764466,0.8165374677002584,0.8085106382978751,0.03626846553764466,0.8582128279870438,0.6209962064984349
tuvalu,1.0,0.601972161546927,0.4043038363219398,0.4676771667468427,0.7711868272219605,0.649027998367534,1.0,1.0,0.5716146740228841,0.8621299072909695,26.88,4980.0,9490.0,58.3,0.8621299072909693,0.020401288875690864,0.6511627906976745,0.5319148936170208,0.020401288875690864,0.8572048913409613,0.4769915883226122
hungary,1.0,0.453114278391044,0.5813644176085955,0.5760777042208506,0.6315044903191336,0.6484121781079246,1.0,1.0,0.5708036516554863,0.8618688905796075,26.84,37400.0,9630000.0,73.4,0.8618688905796072,0.16409231328366344,0.8462532299741603,0.44680851063829863,0.16409231328366344,0.8569345505518288,0.35888998845456094
greece,1.0,0.4757451841664176,0.5329815458570146,0.6315900158892503,0.5803144043499943,0.6441262300525354,1.0,1.0,0.5651591479481352,0.8600522824881563,26.84,33800.0,9940000.0,32.8,0.8600522824881561,0.1481364931766708,0.32170542635658916,0.44680851063829863,0.1481364931766708,0.855053049316045,0.5162543295398323
greece,1.0,0.4757451841664176,0.5329815458570146,0.6315900158892503,0.5803144043499943,0.6441262300525354,1.0,1.0,0.5651591479481352,0.8600522824881563,26.99,33800.0,9940000.0,32.8,0.8600522824881561,0.1481364931766708,0.32170542635658916,0.7659574468085069,0.1481364931766708,0.855053049316045,0.7396585848589781
fiji,0.992600422832981,0.569730893015084,0.6067703675410864,0.4890618845035441,0.6022680455335756,0.6520863226852542,0.992600422832981,0.992600422832981,0.577591440602651,0.8590353276125332,26.84,14000.0,933000.0,78.8,0.859035327612533,0.06037948258821131,0.9160206718346254,0.44680851063829863,0.06037948258821131,0.8542640954228711,0.3379597558964214
jordan,1.0,0.4736308117227148,0.5842607734130062,0.5546494645090378,0.5909889692948374,0.6407060037879193,1.0,1.0,0.5606547816839829,0.8586026123972922,26.78,9960.0,11500000.0,77.1,0.858602612397292,0.04247350669036402,0.8940568475452196,0.31914893617021534,0.04247350669036402,0.853551593894661,0.25518720105558484
kuwait,1.0,0.5007738774869084,0.5027443308381476,0.5766340869906647,0.6110653864027238,0.6382435363436889,1.0,1.0,0.5574117637008992,0.8575588903954591,26.83,45900.0,5030000.0,9.9,0.8575588903954589,0.20176577742517385,0.025839793281653742,0.4255319148936181,0.20176577742517385,0.8524705879002997,0.5901204024410365
marshall islands,1.0,0.5479798486876722,0.5161846395613892,0.4182148115098317,0.6913058028719824,0.6347370205261751,1.0,1.0,0.5527937559051787,0.8560726462962365,26.78,6330.0,36300.0,58.3,0.8560726462962363,0.026384721415813106,0.6511627906976745,0.31914893617021534,0.026384721415813106,0.8509312519683929,0.3280554181098484
marshall islands,1.0,0.5479798486876722,0.5161846395613892,0.4182148115098317,0.6913058028719824,0.6347370205261751,1.0,1.0,0.5527937559051787,0.8560726462962365,26.91,6330.0,36300.0,58.3,0.8560726462962363,0.026384721415813106,0.6511627906976745,0.5957446808510625,0.026384721415813106,0.8509312519683929,0.5216724393864414
marshall islands,1.0,0.5479798486876722,0.5161846395613892,0.4182148115098317,0.6913058028719824,0.6347370205261751,1.0,1.0,0.5527937559051787,0.8560726462962365,26.98,6330.0,36300.0,58.3,0.8560726462962363,0.026384721415813106,0.6511627906976745,0.7446808510638334,0.026384721415813106,0.8509312519683929,0.625927758535381
marshall islands,1.0,0.5479798486876722,0.5161846395613892,0.4182148115098317,0.6913058028719824,0.6347370205261751,1.0,1.0,0.5527937559051787,0.8560726462962365,26.88,6330.0,36300.0,58.3,0.8560726462962363,0.026384721415813106,0.6511627906976745,0.5319148936170208,0.026384721415813106,0.8509312519683929,0.4769915883226122
marshall islands,1.0,0.5479798486876722,0.5161846395613892,0.4182148115098317,0.6913058028719824,0.6347370205261751,1.0,1.0,0.5527937559051787,0.8560726462962365,26.79,6330.0,36300.0,58.3,0.8560726462962363,0.026384721415813106,0.6511627906976745,0.3404255319148959,0.026384721415813106,0.8509312519683929,0.34294903513112474
romania,1.0,0.4625475889134267,0.4811730826101737,0.5762036377949561,0.6339790372758293,0.6307806693188771,1.0,1.0,0.547583324334713,0.8543957385215932,26.92,35600.0,18900000.0,71.1,0.854395738521593,0.15611440323016712,0.8165374677002584,0.6170212765957501,0.15611440323016712,0.8491944414449044,0.48695365330694756
nauru,1.0,0.588679772859783,0.4865242023181729,0.5103208019894847,0.5249024214846318,0.6220854397304144,1.0,1.0,0.5361318893163556,0.8507102471849531,26.88,11000.0,12000.0,58.3,0.8507102471849529,0.04708296583238411,0.6511627906976745,0.5319148936170208,0.04708296583238411,0.8453772964387852,0.4769915883226122
montenegro,1.0,0.4349783273155481,0.5543060682754252,0.5879824355958216,0.519220372870679,0.6192974408114947,1.0,1.0,0.5324601532079013,0.8495285479833733,26.82,25100.0,633000.0,58.3,0.8495285479833731,0.10957659458477194,0.6511627906976745,0.40425531914893753,0.10957659458477194,0.8441533844026338,0.38762988619495387
montenegro,1.0,0.4349783273155481,0.5543060682754252,0.5879824355958216,0.519220372870679,0.6192974408114947,1.0,1.0,0.5324601532079013,0.8495285479833733,26.74,25100.0,633000.0,58.3,0.8495285479833731,0.10957659458477194,0.6511627906976745,0.23404255319148604,0.10957659458477194,0.8441533844026338,0.2684809500247379
bulgaria,1.0,0.4215367609997218,0.511262891022982,0.5951594559375059,0.5276669776454553,0.611125217121133,1.0,1.0,0.5216975059892665,0.8460647337958932,26.95,29600.0,6710000.0,74.4,0.846064733795893,0.12952136971851272,0.8591731266149872,0.6808510638297847,0.12952136971851272,0.8405658353297555,0.5188438066963531
china,1.0,0.4519931525258441,0.6472915183509308,0.4323442804917685,0.5197052912238581,0.6102668485184803,1.0,1.0,0.5205670525406171,0.8457009124595462,26.91,20900.0,1420000000.0,51.7,0.8457009124595459,0.09096147112661386,0.5658914728682172,0.5957446808510625,0.09096147112661386,0.840189017513539,0.5472538347352786
thailand,1.0,0.3406898277772582,0.5380840102929305,0.5419873416159479,0.5879032503521399,0.6017328860076552,1.0,1.0,0.5093280028815398,0.8420837745127127,26.86,18800.0,71600000.0,73.7,0.8420837745127124,0.08165390939753482,0.8501291989664084,0.4893617021276597,0.08165390939753482,0.83644266762718,0.3875144317994393
india,0.9947145877378436,0.3690025549187103,0.6033974232671202,0.4791050657099155,0.5743814748666417,0.6041202213000463,0.9947145877378436,0.9947145877378436,0.5138642288177986,0.8399593252594583,26.94,8460.0,1460000000.0,69.6,0.839959325259458,0.03582524831245042,0.7971576227390181,0.6595744680851112,0.03582524831245042,0.8344311347644954,0.5225548408378724
india,0.9947145877378436,0.3690025549187103,0.6033974232671202,0.4791050657099155,0.5743814748666417,0.6041202213000463,0.9947145877378436,0.9947145877378436,0.5138642288177986,0.8399593252594583,26.76,8460.0,1460000000.0,69.6,0.839959325259458,0.03582524831245042,0.7971576227390181,0.27659574468085424,0.03582524831245042,0.8344311347644954,0.2544697344548925
indonesia,0.9936575052854124,0.3411911567815823,0.6260471704732075,0.5724715504001661,0.4925521160647996,0.6051838998010336,0.9936575052854124,0.9936575052854124,0.5155435021812607,0.8397829023608099,26.83,14000.0,286000000.0,77.1,0.8397829023608097,0.06037948258821131,0.8940568475452196,0.4255319148936181,0.06037948258821131,0.8342861709173618,0.3296552861619667
albania,1.0,0.3767796524711446,0.5551224185748214,0.5449045107515871,0.4900412811725742,0.5933695725940255,1.0,1.0,0.4983136945047473,0.8385389665443946,26.8,17400.0,2770000.0,82.6,0.8385389665443944,0.07544886824481546,0.9651162790697675,0.36170212765957643,0.07544886824481546,0.8327712315015825,0.26365660564077326
north macedonia,1.0,0.373006431791687,0.4900741366862943,0.5993006449495116,0.4890966823563288,0.5902955791567643,1.0,1.0,0.4942653096132937,0.8372360479651144,26.82,19000.0,1810000.0,71.9,0.8372360479651142,0.0825403438479233,0.8268733850129201,0.40425531914893753,0.0825403438479233,0.8314217698710978,0.3349167079003802
north macedonia,1.0,0.373006431791687,0.4900741366862943,0.5993006449495116,0.4890966823563288,0.5902955791567643,1.0,1.0,0.4942653096132937,0.8372360479651144,26.9,19000.0,1810000.0,71.9,0.8372360479651142,0.0825403438479233,0.8268733850129201,0.5744680851063819,0.0825403438479233,0.8314217698710978,0.4540656440705913
armenia,1.0,0.4666676802838113,0.461483754817337,0.5184251248315993,0.5001104077464623,0.589337393535842,1.0,1.0,0.4930033992448688,0.836829918975779,26.81,19500.0,2950000.0,82.7,0.8368299189757787,0.0847564299738945,0.9664082687338503,0.382978723404257,0.0847564299738945,0.831001133081623,0.2781626257628248
tonga,1.0,0.3822800959663641,0.4763137112052611,0.4245274040953524,0.6605649116964808,0.5887372245926917,1.0,1.0,0.4922129893330198,0.836575536107794,26.83,6120.0,104000.0,58.3,0.8365755361077938,0.025453965242905198,0.6511627906976745,0.4255319148936181,0.025453965242905198,0.8307376631110066,0.40252350321623026
high income,0.9998774315401426,0.4376711834860984,0.4850727994358,0.4902908068952206,0.5118161830623729,0.584945680883927,0.9998774315401426,0.9998774315401426,0.487251889800151,0.8348957510787416,26.81,20900.0,1420000000.0,51.7,0.8348957510787414,0.09096147112661386,0.5658914728682172,0.382978723404257,0.09096147112661386,0.8290022509601455,0.3983176645225147
serbia,1.0,0.3503194375338349,0.5027645764614209,0.5376545576108868,0.5114798543872869,0.5804436851986858,1.0,1.0,0.4812905718768253,0.8330603020043441,26.92,23500.0,6690000.0,38.2,0.8330603020043439,0.10248511898166411,0.39147286821705435,0.6170212765957501,0.10248511898166411,0.8270968572922751,0.6144730331519088
dominican republic,0.9957716701902748,0.349796917210331,0.5286829311129467,0.5447411951109509,0.4985372506836625,0.5835059928616332,0.9957716701902748,0.9957716701902748,0.4864372911858,0.8318492064759255,26.74,21300.0,11500000.0,80.2,0.8318492064759253,0.09273434002739082,0.9341085271317832,0.23404255319148604,0.09273434002739082,0.8259935438554499,0.18359722909450527
moldova,1.0,0.3887181558938237,0.4656121694752115,0.5307497252427628,0.4927784547975912,0.5755717010818778,1.0,1.0,0.4748742709664821,0.8309953012965343,26.8,12100.0,3000000.0,80.8,0.8309953012965341,0.051958355309520754,0.9418604651162791,0.36170212765957643,0.051958355309520754,0.8249580903221606,0.27063334982681975
kazakhstan,1.0,0.3918812105995776,0.5327257308836105,0.5223271089261997,0.4223981660761285,0.5738664432971033,1.0,1.0,0.4726284822252848,0.8302725242003592,27.03,29100.0,20800000.0,39.5,0.830272524200359,0.12730528359254153,0.4082687338501293,0.8510638297872362,0.12730528359254153,0.8242094940750949,0.7732640606960265
grenada,0.940803382663848,0.581673195787545,0.4998174701190252,0.5753075917549769,0.6740655355622911,0.6543334351775372,0.940803382663848,0.940803382663848,0.5941939637613127,0.8292517728860925,26.7,16300.0,117000.0,58.3,0.8292517728860923,0.07057347876767883,0.6511627906976745,0.14893617021277095,0.07057347876767883,0.8252669096963362,0.2089064819396373
jamaica,0.9756871035940804,0.4274366642904964,0.5887979775049885,0.5291597908589855,0.4875480821385714,0.6017259236774245,0.9756871035940804,0.9756871035940804,0.5157227485776916,0.8276537223751668,26.69,10700.0,2840000.0,75.6,0.8276537223751665,0.045753314156801395,0.8746770025839793,0.1276595744680904,0.045753314156801395,0.8223656519219508,0.12695860135246947
morocco,1.0,0.3298057810796558,0.4933897536295453,0.4946029998508521,0.4987972030912347,0.5633191475302576,1.0,1.0,0.4587379148901004,0.8258020307213523,26.84,8630.0,38400000.0,73.9,0.825802030721352,0.03657871759528063,0.8527131782945738,0.44680851063829863,0.03657871759528063,0.8195793049633667,0.35695200395843685
viet nam,0.9978858350951374,0.3575428175747559,0.5283454949029345,0.4267850993673596,0.5088554810806823,0.5638829456041738,0.9978858350951374,0.9978858350951374,0.4600372872985236,0.8247864671861213,26.92,13200.0,102000000.0,72.9,0.824786467186121,0.05683374478665739,0.8397932816537469,0.6170212765957501,0.05683374478665739,0.8186029858295994,0.479976909120901
kiribati,0.9566596194503172,0.5479798486876722,0.4803319941313033,0.4488824456964064,0.6699946403535767,0.6207697096638551,0.9566596194503172,0.9566596194503172,0.5458147748677534,0.8244346962869799,26.94,2240.0,136000.0,58.3,0.8244346962869796,0.00825713690536869,0.6511627906976745,0.6595744680851112,0.00825713690536869,0.8197113379227959,0.5663532904502755
latin america & caribbean,0.9833257978312856,0.4376711834860984,0.4850727994358,0.4902908068952206,0.5118161830623729,0.5816353541421555,0.9833257978312856,0.9833257978312856,0.487251889800151,0.8236710395017782,26.7,34500.0,1850000.0,53.5,0.823671039501778,0.15123901375303048,0.5891472868217055,0.14893617021277095,0.15123901375303048,0.817967828487574,0.227511133102428
sri lanka,1.0,0.3648691298194211,0.4468134337860814,0.4001277630038169,0.5076099976218338,0.5438840648462306,1.0,1.0,0.4331423185728,0.8175644300772127,26.95,13200.0,23200000.0,84.3,0.8175644300772125,0.05683374478665739,0.9870801033591731,0.6808510638297847,0.05683374478665739,0.8110474395242666,0.4804717136730973
maldives,1.0,0.3618853509307152,0.4735724806589266,0.3651372854330313,0.5104994793107354,0.5422189192666818,1.0,1.0,0.4309493567646827,0.8168586546235299,26.95,24100.0,530000.0,72.2,0.8168586546235297,0.10514442233282954,0.830749354005168,0.6808510638297847,0.10514442233282954,0.8103164522548942,0.5273709384792988
colombia,0.9862579281183932,0.3820786206994181,0.4847870172340427,0.5297989565928249,0.4196483628090118,0.5605141770907383,0.9862579281183932,0.9862579281183932,0.4586634317409187,0.816458689635088,26.84,15900.0,53400000.0,80.1,0.8164586896350878,0.06880060986690187,0.9328165374677003,0.44680851063829863,0.06880060986690187,0.8103930959925684,0.3329209962064989
mongolia,1.0,0.3398720760300101,0.3996143217738116,0.470890850129512,0.4851637754366059,0.5391082046739879,1.0,1.0,0.4268526108816121,0.8155401717053395,26.89,14000.0,3520000.0,73.2,0.8155401717053393,0.06037948258821131,0.843669250645995,0.5531914893617014,0.06037948258821131,0.8089508702938707,0.43413326735939245
trinidad and tobago,0.9862579281183932,0.367130826508632,0.4917261270986587,0.4804329987173927,0.4614490764986054,0.5573993913883364,0.9862579281183932,0.9862579281183932,0.4545613242917388,0.8151384811684912,26.73,24600.0,1510000.0,74.2,0.815138481168491,0.10736050845880074,0.8565891472868218,0.2127659574468126,0.10736050845880074,0.8090257268428417,0.19195942602672228
tunisia,1.0,0.3745518276024607,0.4364296984308143,0.3764062169836175,0.4960508228778774,0.536687713178954,1.0,1.0,0.4236648743433329,0.814514241297798,26.86,10800.0,12300000.0,78.6,0.8145142412977978,0.04619653138199563,0.91343669250646,0.4893617021276597,0.04619653138199563,0.8078882914477776,0.3685221837374238
philippines,0.9788583509513742,0.3295086088328278,0.5342922908544749,0.5432647177429897,0.4292500214725314,0.5630347979708396,0.9788583509513742,0.9788583509513742,0.4639320541696433,0.8131362032244759,26.9,9840.0,117000000.0,77.3,0.8131362032244757,0.04194164602013093,0.8966408268733851,0.5744680851063819,0.04194164602013093,0.8072162520241305,0.43313541151245183
turkiye,1.0,0.3375974382342321,0.4477535776308965,0.4593942713788979,0.4067985613019155,0.5303087697091884,1.0,1.0,0.4152639395679338,0.811810512700921,26.88,35600.0,87700000.0,67.5,0.8118105127009208,0.15611440323016712,0.7700258397932818,0.5319148936170208,0.15611440323016712,0.8050879798559779,0.44133267359393
argentina,1.0,0.3701832405825648,0.4198535335538248,0.4055008970934228,0.4310017549711372,0.5253078852401899,1.0,1.0,0.4086778795969545,0.8096908773079134,26.87,21900.0,45900000.0,77.7,0.8096908773079132,0.09539364337855627,0.9018087855297158,0.5106382978723474,0.09539364337855627,0.8028926265323181,0.3869041728517284
brazil,0.9978858350951374,0.3373318677993072,0.3834199819719234,0.4451303501043494,0.4554148816748731,0.5238365833291181,0.9978858350951374,0.9978858350951374,0.4072970680036955,0.8078127323666868,26.84,16000.0,213000000.0,75.4,0.8078127323666866,0.0692438270920961,0.8720930232558141,0.44680851063829863,0.0692438270920961,0.8010229127313234,0.3511380504700648
belize,0.9957716701902748,0.4011961909886234,0.4201130534801974,0.4165665854777349,0.3772131361855951,0.5221721272644851,0.9957716701902748,0.9957716701902748,0.4056618764408762,0.805852718631503,26.63,9880.0,423000.0,75.3,0.8058527186315028,0.04211893291020862,0.8708010335917313,0.0,0.04211893291020862,0.7990684056071419,0.0387596899224806
el salvador,0.982029598308668,0.3240605607028295,0.5119790832918595,0.4426964024194883,0.4409248740394664,0.5403381037524624,0.982029598308668,0.982029598308668,0.4332056906086843,0.8053979574770415,26.68,10200.0,6370000.0,72.4,0.8053979574770412,0.04353722803083019,0.8333333333333335,0.10638297872340985,0.04353722803083019,0.7990882957420068,0.12446808510638685
azerbaijan,1.0,0.1781301690702435,0.4940943041663356,0.485103038597691,0.3937302406004588,0.5102115504869458,1.0,1.0,0.3887963233156201,0.8032922640933848,26.84,15700.0,10400000.0,79.6,0.8032922640933846,0.06791417541651339,0.9263565891472868,0.44680851063829863,0.06791417541651339,0.7962654411052067,0.334858980702623
guyana,0.9883720930232558,0.3649225127412643,0.437727355802204,0.3883541830767311,0.4474154403742976,0.5253583170035506,0.9883720930232558,0.9883720930232558,0.4118070390990597,0.8028123349806507,26.74,72800.0,836000.0,58.3,0.8028123349806505,0.3209912110024244,0.6511627906976745,0.23404255319148604,0.3209912110024244,0.7961837417151904,0.2684809500247379
guyana,0.9883720930232558,0.3649225127412643,0.437727355802204,0.3883541830767311,0.4474154403742976,0.5253583170035506,0.9883720930232558,0.9883720930232558,0.4118070390990597,0.8028123349806507,26.99,72800.0,836000.0,58.3,0.8028123349806505,0.3209912110024244,0.6511627906976745,0.7659574468085069,0.3209912110024244,0.7961837417151904,0.6408213755566524
guyana,0.9883720930232558,0.3649225127412643,0.437727355802204,0.3883541830767311,0.4474154403742976,0.5253583170035506,0.9883720930232558,0.9883720930232558,0.4118070390990597,0.8028123349806507,26.7,72800.0,836000.0,58.3,0.8028123349806505,0.3209912110024244,0.6511627906976745,0.14893617021277095,0.3209912110024244,0.7961837417151904,0.2089064819396373
bosnia and herzegovina,1.0,0.3194018446350692,0.2927815378042749,0.4781845965928473,0.4451214666347679,0.5070978891333919,1.0,1.0,0.3846956966102938,0.8019725321844102,26.82,18200.0,3140000.0,71.5,0.80197253218441,0.07899460604636939,0.8217054263565893,0.40425531914893753,0.07899460604636939,0.7948985655367645,0.33646709549727943
panama,0.9682875264270614,0.3086935212938888,0.4559748682679113,0.5335793283634117,0.4465185147130127,0.5426107518130572,0.9682875264270614,0.9682875264270614,0.4398183245402544,0.7982067756641522,26.97,36300.0,4570000.0,82.1,0.798206775664152,0.1592169238065268,0.958656330749354,0.7234042553191458,0.1592169238065268,0.7921311257981257,0.5187860794985958
ukraine,1.0,0.2953347194239174,0.4242013648289707,0.4515310562007405,0.3167435365684978,0.4975621354044253,1.0,1.0,0.3721373089257167,0.7979307829242102,26.87,9860.0,39000000.0,75.8,0.7979307829242099,0.042030289465169776,0.8772609819121447,0.5106382978723474,0.042030289465169776,0.7907124363085721,0.39426851393699974
suriname,0.9957716701902748,0.3601805813120389,0.2929051902086285,0.3532060647791279,0.5144104332239662,0.5032947879428072,0.9957716701902748,0.9957716701902748,0.3808008164352259,0.7978515186837559,26.72,15600.0,640000.0,68.9,0.7978515186837557,0.06747095819131915,0.7881136950904394,0.19148936170212494,0.06747095819131915,0.7907813856052585,0.19760844466435562
paraguay,0.9978858350951374,0.2098284872009657,0.4016530018164086,0.4914652787444029,0.390000081868036,0.4981665369449901,0.9978858350951374,0.9978858350951374,0.3734901552482114,0.7969324292536579,27.0,14700.0,7010000.0,75.9,0.7969324292536577,0.06348200316457099,0.8785529715762276,0.7872340425531945,0.06348200316457099,0.7897539418128288,0.5874979383143678
mexico,0.9968287526427062,0.2183760092211469,0.458420166096859,0.4716462135324574,0.3363469090409328,0.4963236101068204,0.9968287526427062,0.9968287526427062,0.3713414903350889,0.7955240355729258,26.95,20600.0,132000000.0,78.0,0.7955240355729256,0.08963181945103114,0.9056847545219638,0.6808510638297847,0.08963181945103114,0.7883329985401671,0.5048903183242601
timor-leste,1.0,0.4010603402308136,0.3198748355899052,0.4043523808662925,0.3297358226883259,0.4910046758750674,1.0,1.0,0.3635012722435357,0.7951513899202712,26.77,3070.0,1420000.0,58.3,0.795151389920271,0.011935839874480882,0.6511627906976745,0.2978723404255348,0.011935839874480882,0.7878337574145119,0.313161801088572
cuba,1.0,0.4405515431038572,0.398754958734715,0.1884948142967597,0.4209007369463916,0.4897404106163446,1.0,1.0,0.3618362614109937,0.794615528433138,26.69,9020.0,10900000.0,81.4,0.7946155284331378,0.03830726477353816,0.9496124031007754,0.1276595744680904,0.03830726477353816,0.7872787538036645,0.10447798119743064
cuba,1.0,0.4405515431038572,0.398754958734715,0.1884948142967597,0.4209007369463916,0.4897404106163446,1.0,1.0,0.3618362614109937,0.794615528433138,26.74,9020.0,10900000.0,81.4,0.7946155284331378,0.03830726477353816,0.9496124031007754,0.23404255319148604,0.03830726477353816,0.7872787538036645,0.17894606630380758
cuba,1.0,0.4405515431038572,0.398754958734715,0.1884948142967597,0.4209007369463916,0.4897404106163446,1.0,1.0,0.3618362614109937,0.794615528433138,26.68,9020.0,10900000.0,81.4,0.7946155284331378,0.03830726477353816,0.9496124031007754,0.10638297872340985,0.03830726477353816,0.7872787538036645,0.08958436417615426
uzbekistan,1.0,0.2674023798907585,0.4400349224055181,0.3854192115967911,0.3300255984517758,0.4845764224689686,1.0,1.0,0.3550353973160757,0.7924267612032401,26.89,8930.0,37100000.0,76.1,0.7924267612032398,0.03790836927086334,0.8811369509043928,0.5531914893617014,0.03790836927086334,0.7850117991053586,0.4228929572818731
algeria,1.0,0.3176188248701659,0.3568621220646444,0.3063401889169918,0.3669829406696072,0.4695608153042819,1.0,1.0,0.3352601575759145,0.786062364546794,26.81,11800.0,47400000.0,80.3,0.7860623645467938,0.05062870363393803,0.9354005167958658,0.382978723404257,0.05062870363393803,0.7784200525253048,0.2874649513442202
peru,0.959830866807611,0.2873048690985477,0.3952364017897098,0.5705176153641419,0.4005388228922542,0.5226857151904529,0.959830866807611,0.959830866807611,0.4158049178352384,0.7847433848779753,26.97,13000.0,34600000.0,81.8,0.7847433848779751,0.05594731033626891,0.9547803617571059,0.7234042553191458,0.05594731033626891,0.7784888838168201,0.5199488701962702
peru,0.959830866807611,0.2873048690985477,0.3952364017897098,0.5705176153641419,0.4005388228922542,0.5226857151904529,0.959830866807611,0.959830866807611,0.4158049178352384,0.7847433848779753,26.75,13000.0,34600000.0,81.8,0.7847433848779751,0.05594731033626891,0.9547803617571059,0.2553191489361737,0.05594731033626891,0.7784888838168201,0.1922892957281898
